angle,vert_angle,dist,x,y,z,height
68.0,22.5,5.447712421417236,67.8392333984375,8.15865707397461,279.0397644042969,7.994023323059082
69.0,22.5,5.427854537963867,67.75907897949219,8.161919593811035,278.9875793457031,7.994023323059082
70.0,22.5,5.408499717712402,67.6786117553711,8.16510009765625,278.9366760253906,7.994023323059082
71.0,22.5,5.39282751083374,67.59996795654297,8.167675018310547,278.8847351074219,7.994023323059082
72.0,22.5,5.382506370544434,67.52410888671875,8.169373512268066,278.83038330078125,7.994023323059082
73.0,22.5,5.3724164962768555,67.44760131835938,8.171031951904297,278.7773132324219,7.994023323059082
74.0,22.5,5.362538814544678,67.37046813964844,8.172650337219238,278.7255554199219,7.994023323059082
75.0,22.5,5.352934837341309,67.29270935058594,8.174229621887207,278.6750183105469,7.994023323059082
76.0,22.5,5.3435773849487305,67.21437072753906,8.17576789855957,278.6257629394531,7.994023323059082
77.0,22.5,5.33445930480957,67.13545227050781,8.177267074584961,278.5777893066406,7.994023323059082
78.0,22.5,5.32558012008667,67.05596923828125,8.178726196289062,278.5310974121094,7.994023323059082
79.0,22.5,5.316946506500244,66.97594451904297,8.180145263671875,278.4856872558594,7.994023323059082
80.0,22.5,5.31371545791626,66.89820098876953,8.180676460266113,278.43731689453125,7.994023323059082
81.0,22.5,5.314223289489746,66.82166290283203,8.18058967590332,278.3872375488281,7.994023323059082
82.0,22.5,5.301983833312988,66.73767852783203,8.18260383605957,278.3492126464844,7.994023323059082
83.0,22.5,5.284836769104004,66.65079498291016,8.185419082641602,278.31695556640625,7.994023323059082
84.0,22.5,5.2774338722229,66.56832122802734,8.186636924743652,278.2779846191406,7.994023323059082
85.0,22.5,5.270262718200684,66.48541259765625,8.187813758850098,278.2403259277344,7.994023323059082
86.0,22.5,5.263344764709473,66.40206909179688,8.188950538635254,278.2039489746094,7.994023323059082
87.0,22.5,5.25669002532959,66.31832885742188,8.190047264099121,278.1688537597656,7.994023323059082
88.0,22.5,5.250267028808594,66.23419189453125,8.191102981567383,278.13507080078125,7.994023323059082
89.0,22.5,5.24407958984375,66.1496810913086,8.192117691040039,278.10260009765625,7.994023323059082
90.0,22.5,5.238154888153076,66.06481170654297,8.193092346191406,278.0714111328125,7.994023323059082
91.0,22.5,5.23246431350708,65.9795913696289,8.194025993347168,278.0415344238281,7.994023323059082
92.0,22.5,5.227041721343994,65.89405059814453,8.19491958618164,278.012939453125,7.994023323059082
93.0,22.5,5.221826553344727,65.80818939208984,8.195772171020508,277.9856872558594,7.994023323059082
94.0,22.5,5.2169060707092285,65.72203063964844,8.19658374786377,277.9596862792969,7.994023323059082
95.0,22.5,5.212197303771973,65.63558959960938,8.197355270385742,277.9350280761719,7.994023323059082
96.0,22.5,5.219491004943848,65.55233764648438,8.196159362792969,277.9006042480469,7.994023323059082
97.0,22.5,5.228740692138672,65.46892547607422,8.194642066955566,277.8657531738281,7.994023323059082
98.0,22.5,5.238296031951904,65.38484954833984,8.193068504333496,277.83203125,7.994023323059082
99.0,22.5,5.24819803237915,65.30012512207031,8.19144058227539,277.7994079589844,7.994023323059082
100.0,22.5,5.258425235748291,65.2147445678711,8.189757347106934,277.7679138183594,7.994023323059082
101.0,22.5,5.269022464752197,65.12873840332031,8.188018798828125,277.7375183105469,7.994023323059082
102.0,22.5,5.273690223693848,65.04087829589844,8.187251091003418,277.7143249511719,7.994023323059082
103.0,22.5,5.267628192901611,64.95064544677734,8.188249588012695,277.70306396484375,7.994023323059082
104.0,22.5,5.261918067932129,64.86038208007812,8.189188003540039,277.69305419921875,7.994023323059082
105.0,22.5,5.256777763366699,64.7701416015625,8.190030097961426,277.68408203125,7.994023323059082
106.0,22.5,5.252231597900391,64.67992401123047,8.190776824951172,277.6761169433594,7.994023323059082
107.0,22.5,5.248273849487305,64.5897216796875,8.191428184509277,277.6691589355469,7.994023323059082
108.0,22.5,5.244872093200684,64.49952697753906,8.191985130310059,277.6632385253906,7.994023323059082
109.0,22.5,5.24735689163208,64.40974426269531,8.191577911376953,277.6531066894531,7.994023323059082
110.0,22.5,5.250905990600586,64.31982421875,8.190995216369629,277.64349365234375,7.994023323059082
111.0,22.5,5.249666690826416,64.22948455810547,8.191201210021973,277.6401672363281,7.994023323059082
112.0,22.5,5.248851776123047,64.13914489746094,8.191336631774902,277.63800048828125,7.994023323059082
113.0,22.5,5.248430252075195,64.04878997802734,8.191399574279785,277.63702392578125,7.994023323059082
114.0,22.5,5.2484917640686035,63.95842742919922,8.191391944885254,277.63714599609375,7.994023323059082
115.0,22.5,5.2489776611328125,63.868072509765625,8.191311836242676,277.638427734375,7.994023323059082
116.0,22.5,5.262367248535156,63.77716827392578,8.18911361694336,277.6285705566406,7.994023323059082
117.0,22.5,5.276360988616943,63.68583297729492,8.186813354492188,277.6197204589844,7.994023323059082
118.0,22.5,5.2908759117126465,63.59408187866211,8.184429168701172,277.6119689941406,7.994023323059082
119.0,22.5,5.305897235870361,63.50190734863281,8.181962013244629,277.6053466796875,7.994023323059082
120.0,22.5,5.32140588760376,63.40931701660156,8.179410934448242,277.5998840332031,7.994023323059082
121.0,22.5,5.337446212768555,63.316314697265625,8.176775932312012,277.5955505371094,7.994023323059082
122.0,22.5,5.354002952575684,63.222900390625,8.174054145812988,277.5923767089844,7.994023323059082
123.0,22.5,5.369772911071777,63.12928771972656,8.171463012695312,277.5916442871094,7.994023323059082
124.0,22.5,5.372387409210205,63.03780746459961,8.171034812927246,277.6053466796875,7.994023323059082
125.0,22.5,5.375241756439209,62.94648361206055,8.170563697814941,277.62042236328125,7.994023323059082
126.0,22.5,5.378363132476807,62.85533905029297,8.170050621032715,277.6368408203125,7.994023323059082
127.0,22.5,5.381753921508789,62.764373779296875,8.169495582580566,277.65460205078125,7.994023323059082
128.0,22.5,5.385382652282715,62.673614501953125,8.16889762878418,277.6737365722656,7.994023323059082
129.0,22.5,5.389277458190918,62.58307647705078,8.168257713317871,277.6942138671875,7.994023323059082
130.0,22.5,5.393439292907715,62.49277114868164,8.16757583618164,277.7160339355469,7.994023323059082
131.0,22.5,5.399040699005127,62.40235137939453,8.166653633117676,277.73809814453125,7.994023323059082
132.0,22.5,5.4098124504089355,62.31062698364258,8.164886474609375,277.7569274902344,7.994023323059082
133.0,22.5,5.42116117477417,62.21886444091797,8.163017272949219,277.7768859863281,7.994023323059082
134.0,22.5,5.433155059814453,62.12705993652344,8.161046981811523,277.79791259765625,7.994023323059082
135.0,22.5,5.455490589141846,62.03169250488281,8.157378196716309,277.8111267089844,7.994023323059082
136.0,22.5,5.4808526039123535,61.93505859375,8.153209686279297,277.8233947753906,7.994023323059082
137.0,22.5,5.506984710693359,61.837947845458984,8.14891529083252,277.8368225097656,7.994023323059082
138.0,22.5,5.533882141113281,61.74036407470703,8.144495010375977,277.8514404296875,7.994023323059082
139.0,22.5,5.559582233428955,61.64314270019531,8.140274047851562,277.8690185546875,7.994023323059082
140.0,22.5,5.571576118469238,61.551902770996094,8.13830280303955,277.90057373046875,7.994023323059082
141.0,22.5,5.593626976013184,61.45644760131836,8.13468074798584,277.9250183105469,7.994023323059082
142.0,22.5,5.6205902099609375,61.3587760925293,8.130250930786133,277.9470520019531,7.994023323059082
143.0,22.5,5.64813232421875,61.26081085205078,8.125722885131836,277.97052001953125,7.994023323059082
144.0,22.5,5.670380592346191,61.1655158996582,8.122064590454102,278.00042724609375,7.994023323059082
145.0,22.5,5.67866325378418,61.07766342163086,8.120705604553223,278.0439147949219,7.994023323059082
146.0,22.5,5.687218189239502,60.99032211303711,8.119302749633789,278.0887756347656,7.994023323059082
147.0,22.5,5.702152252197266,60.90015411376953,8.116847038269043,278.1300048828125,7.994023323059082
148.0,22.5,5.726896286010742,60.805015563964844,8.112781524658203,278.16497802734375,7.994023323059082
149.0,22.5,5.751921653747559,60.70998764038086,8.10866641998291,278.2016296386719,7.994023323059082
150.0,22.5,5.777265548706055,60.61508560180664,8.104503631591797,278.23992919921875,7.994023323059082
151.0,22.5,5.802906513214111,60.52034378051758,8.100292205810547,278.2799072265625,7.994023323059082
152.0,22.5,5.828798770904541,60.42579650878906,8.09603500366211,278.3216247558594,7.994023323059082
153.0,22.5,5.8516645431518555,60.33356475830078,8.092279434204102,278.3675537109375,7.994023323059082
154.0,22.5,5.862468719482422,60.24958419799805,8.090503692626953,278.42437744140625,7.994023323059082
155.0,22.5,5.873543739318848,60.166297912597656,8.08868408203125,278.4825744628906,7.994023323059082
156.0,22.5,5.88486909866333,60.083717346191406,8.086822509765625,278.54217529296875,7.994023323059082
157.0,22.5,5.904223442077637,59.99659729003906,8.083642959594727,278.59759521484375,7.994023323059082
158.0,22.5,5.940150737762451,59.89873123168945,8.077738761901855,278.64312744140625,7.994023323059082
159.0,22.5,5.976744651794434,59.8007698059082,8.071725845336914,278.6903381347656,7.994023323059082
160.0,22.5,6.004489898681641,59.709556579589844,8.067167282104492,278.7456970214844,7.994023323059082
161.0,22.5,6.034092903137207,59.61764144897461,8.06230354309082,278.8017578125,7.994023323059082
162.0,22.5,6.080635070800781,59.51383590698242,8.054654121398926,278.8487548828125,7.994023323059082
163.0,22.5,6.128261566162109,59.4095344543457,8.04682731628418,278.8974609375,7.994023323059082
164.0,22.5,6.160717010498047,59.317142486572266,8.041495323181152,278.9580993652344,7.994023323059082
165.0,22.5,6.176992416381836,59.237972259521484,8.038820266723633,279.03070068359375,7.994023323059082
166.0,22.5,6.176997184753418,59.172672271728516,8.038820266723633,279.1146240234375,7.994023323059082
167.0,22.5,6.177000045776367,59.108848571777344,8.038820266723633,279.1996765136719,7.994023323059082
168.0,22.5,6.176987648010254,59.04651641845703,8.038820266723633,279.2858581542969,7.994023323059082
169.0,22.5,6.176999092102051,58.985694885253906,8.038820266723633,279.3730773925781,7.994023323059082
170.0,22.5,6.176994323730469,58.92641067504883,8.038820266723633,279.46136474609375,7.994023323059082
171.0,22.5,6.187108993530273,58.860252380371094,8.037158966064453,279.5453186035156,7.994023323059082
172.0,22.5,6.202775001525879,58.79079818725586,8.034584045410156,279.6277160644531,7.994023323059082
173.0,22.5,6.218688011169434,58.722442626953125,8.03196907043457,279.71142578125,7.994023323059082
174.0,22.5,6.234860420227051,58.65520477294922,8.029312133789062,279.7964172363281,7.994023323059082
175.0,22.5,6.252223968505859,58.588287353515625,8.026458740234375,279.88226318359375,7.994023323059082
176.0,22.5,6.282314300537109,58.5115966796875,8.021514892578125,279.9637451171875,7.994023323059082
177.0,22.5,6.288425445556641,58.457279205322266,8.020508766174316,280.05755615234375,7.994023323059082
178.0,22.5,6.288433074951172,58.41001892089844,8.020508766174316,280.1549377441406,7.994023323059082
179.0,22.5,6.28843355178833,58.36446762084961,8.020508766174316,280.2531433105469,7.994023323059082
180.0,22.5,6.288435459136963,58.32062911987305,8.020508766174316,280.3521423339844,7.994023323059082
181.0,22.5,6.288432598114014,58.27853775024414,8.020508766174316,280.4518737792969,7.994023323059082
182.0,22.5,6.288434982299805,58.238182067871094,8.020508766174316,280.5523376464844,7.994023323059082
183.0,22.5,6.288430690765381,58.199588775634766,8.020508766174316,280.65350341796875,7.994023323059082
184.0,22.5,6.30476713180542,58.14757537841797,8.017824172973633,280.74993896484375,7.994023323059082
185.0,22.5,6.32320499420166,58.09518051147461,8.01479434967041,280.846923828125,7.994023323059082
186.0,22.5,6.341866970062256,58.044189453125,8.011728286743164,280.94500732421875,7.994023323059082
187.0,22.5,6.363613605499268,57.99190139770508,8.008155822753906,281.0434265136719,7.994023323059082
188.0,22.5,6.393237113952637,57.93374252319336,8.003287315368652,281.14105224609375,7.994023323059082
189.0,22.5,6.399871349334717,57.89913558959961,8.002197265625,281.24578857421875,7.994023323059082
190.0,22.5,6.399872779846191,57.87269592285156,8.002197265625,281.3527526855469,7.994023323059082
191.0,22.5,6.399864673614502,57.8481330871582,8.002197265625,281.4601745605469,7.994023323059082
192.0,22.5,6.399869918823242,57.825439453125,8.002197265625,281.5679931640625,7.994023323059082
193.0,22.5,6.399874210357666,57.80463409423828,8.002197265625,281.6761779785156,7.994023323059082
194.0,22.5,6.3998703956604,57.78572463989258,8.002197265625,281.78472900390625,7.994023323059082
195.0,22.5,6.399869918823242,57.76871109008789,8.002197265625,281.8935852050781,7.994023323059082
196.0,22.5,6.399864673614502,57.75360107421875,8.002197265625,282.00274658203125,7.994023323059082
197.0,22.5,6.399867057800293,57.740394592285156,8.002197265625,282.11212158203125,7.994023323059082
198.0,22.5,6.399869918823242,57.72909927368164,8.002197265625,282.2217102050781,7.994023323059082
199.0,22.5,6.399867534637451,57.719722747802734,8.002197265625,282.33148193359375,7.994023323059082
200.0,22.5,6.399866580963135,57.71226119995117,8.002197265625,282.44140625,7.994023323059082
201.0,22.5,6.399866580963135,57.70671844482422,8.002197265625,282.55145263671875,7.994023323059082
202.0,22.5,6.399869441986084,57.703094482421875,8.002197265625,282.66156005859375,7.994023323059082
203.0,22.5,6.399867534637451,57.70139694213867,8.002197265625,282.771728515625,7.994023323059082
204.0,22.5,6.399867057800293,57.701622009277344,8.002197265625,282.8819274902344,7.994023323059082
205.0,22.5,6.399868965148926,57.703765869140625,8.002197265625,282.9920654296875,7.994023323059082
206.0,22.5,6.399872779846191,57.70783233642578,8.002197265625,283.1022033691406,7.994023323059082
207.0,22.5,6.399868965148926,57.71382522583008,8.002197265625,283.2121887207031,7.994023323059082
208.0,22.5,6.399869918823242,57.72173309326172,8.002197265625,283.32208251953125,7.994023323059082
209.0,22.5,6.39986515045166,57.731563568115234,8.002197265625,283.43182373046875,7.994023323059082
210.0,22.5,6.399867534637451,57.74330139160156,8.002197265625,283.5413818359375,7.994023323059082
211.0,22.5,6.399869918823242,57.75695037841797,8.002197265625,283.6507263183594,7.994023323059082
212.0,22.5,6.399868965148926,57.77250671386719,8.002197265625,283.7597961425781,7.994023323059082
213.0,22.5,6.399871349334717,57.78996276855469,8.002197265625,283.86859130859375,7.994023323059082
214.0,22.5,6.399871349334717,57.8093147277832,8.002197265625,283.97705078125,7.994023323059082
215.0,22.5,6.399866580963135,57.83055877685547,8.002197265625,284.08514404296875,7.994023323059082
216.0,22.5,6.399868488311768,57.85368347167969,8.002197265625,284.19287109375,7.994023323059082
217.0,22.5,6.399868488311768,57.878692626953125,8.002197265625,284.3002014160156,7.994023323059082
218.0,22.5,6.399871349334717,57.90555953979492,8.002197265625,284.40704345703125,7.994023323059082
219.0,22.5,6.399868488311768,57.93429183959961,8.002197265625,284.5133972167969,7.994023323059082
220.0,22.5,6.399871826171875,57.96487808227539,8.002197265625,284.6192626953125,7.994023323059082
221.0,22.5,6.3998703956604,57.9973030090332,8.002197265625,284.72454833984375,7.994023323059082
222.0,22.5,6.399863243103027,58.03156661987305,8.002197265625,284.8292541503906,7.994023323059082
223.0,22.5,6.3998703956604,58.067649841308594,8.002197265625,284.9333801269531,7.994023323059082
224.0,22.5,6.399868011474609,58.10554504394531,8.002197265625,285.0368347167969,7.994023323059082
225.0,22.5,6.399870872497559,58.14523696899414,8.002197265625,285.1396179199219,7.994023323059082
226.0,22.5,6.399867057800293,58.18671417236328,8.002197265625,285.2416687011719,7.994023323059082
227.0,22.5,6.399867534637451,58.229976654052734,8.002197265625,285.343017578125,7.994023323059082
228.0,22.5,6.399869441986084,58.27499008178711,8.002197265625,285.4435729980469,7.994023323059082
229.0,22.5,6.399871349334717,58.321754455566406,8.002197265625,285.5433349609375,7.994023323059082
230.0,22.5,6.399872303009033,58.37025833129883,8.002197265625,285.64227294921875,7.994023323059082
231.0,22.5,6.399864673614502,58.42047882080078,8.002197265625,285.7403259277344,7.994023323059082
232.0,22.5,6.399862289428711,58.4724006652832,8.002197265625,285.8374938964844,7.994023323059082
233.0,22.5,6.399870872497559,58.52601623535156,8.002197265625,285.93377685546875,7.994023323059082
234.0,22.5,6.383973121643066,58.594791412353516,8.004809379577637,286.0210876464844,7.994023323059082
235.0,22.5,6.367676258087158,58.66527557373047,8.007487297058105,286.10675048828125,7.994023323059082
236.0,22.5,6.351638317108154,58.736881256103516,8.010122299194336,286.1910705566406,7.994023323059082
237.0,22.5,6.335862636566162,58.80958557128906,8.012715339660645,286.2740478515625,7.994023323059082
238.0,22.5,6.320339202880859,58.883365631103516,8.015265464782715,286.35565185546875,7.994023323059082
239.0,22.5,6.30507755279541,58.95819091796875,8.017772674560547,286.4358825683594,7.994023323059082
240.0,22.5,6.290093898773193,59.0340461730957,8.020237922668457,286.5147705078125,7.994023323059082
241.0,22.5,6.288425445556641,59.10068130493164,8.020508766174316,286.60009765625,7.994023323059082
242.0,22.5,6.288421630859375,59.167510986328125,8.020508766174316,286.6852722167969,7.994023323059082
243.0,22.5,6.288435935974121,59.235809326171875,8.020508766174316,286.769287109375,7.994023323059082
244.0,22.5,6.288436412811279,59.30556869506836,8.020508766174316,286.8520812988281,7.994023323059082
245.0,22.5,6.288426399230957,59.37675857543945,8.020508766174316,286.9336242675781,7.994023323059082
246.0,22.5,6.288433074951172,59.44936752319336,8.020508766174316,287.0139465332031,7.994023323059082
247.0,22.5,6.288424968719482,59.52335739135742,8.020508766174316,287.09295654296875,7.994023323059082
248.0,22.5,6.301863670349121,59.58928680419922,8.018301963806152,287.17999267578125,7.994023323059082
249.0,22.5,6.318673133850098,59.65456008911133,8.015538215637207,287.2684020996094,7.994023323059082
250.0,22.5,6.335278034210205,59.72171401977539,8.012809753417969,287.355712890625,7.994023323059082
251.0,22.5,6.351683616638184,59.79072952270508,8.010117530822754,287.44189453125,7.994023323059082
252.0,22.5,6.367839813232422,59.86160659790039,8.007462501525879,287.52685546875,7.994023323059082
253.0,22.5,6.383755683898926,59.9343147277832,8.00484561920166,287.6105651855469,7.994023323059082
254.0,22.5,6.399433612823486,60.00883865356445,8.002269744873047,287.6929931640625,7.994023323059082
255.0,22.5,6.399867534637451,60.09432601928711,8.002197265625,287.7624816894531,7.994023323059082
256.0,22.5,6.399868011474609,60.1812858581543,8.002197265625,287.83013916015625,7.994023323059082
257.0,22.5,6.399873733520508,60.2694091796875,8.002197265625,287.8962707519531,7.994023323059082
258.0,22.5,6.399867534637451,60.358680725097656,8.002197265625,287.9608459472656,7.994023323059082
259.0,22.5,6.399870872497559,60.449066162109375,8.002197265625,288.02386474609375,7.994023323059082
260.0,22.5,6.399874687194824,60.54053497314453,8.002197265625,288.0852966308594,7.994023323059082
261.0,22.5,6.399870872497559,60.633060455322266,8.002197265625,288.1451110839844,7.994023323059082
262.0,22.5,6.399874687194824,60.72661209106445,8.002197265625,288.20330810546875,7.994023323059082
263.0,22.5,6.399870872497559,60.8211669921875,8.002197265625,288.2598571777344,7.994023323059082
264.0,22.5,6.399874687194824,60.91669845581055,8.002197265625,288.31475830078125,7.994023323059082
265.0,22.5,6.399875640869141,61.01317596435547,8.002197265625,288.36798095703125,7.994023323059082
266.0,22.5,6.399863243103027,61.11056137084961,8.002197265625,288.41949462890625,7.994023323059082
267.0,22.5,6.399877548217773,61.208831787109375,8.002197265625,288.4693298339844,7.994023323059082
268.0,22.5,6.399875640869141,61.30795669555664,8.002197265625,288.5174255371094,7.994023323059082
269.0,22.5,6.399871349334717,61.40790939331055,8.002197265625,288.56378173828125,7.994023323059082
270.0,22.5,6.399877548217773,61.5086555480957,8.002197265625,288.6083984375,7.994023323059082
271.0,22.5,6.399880886077881,61.61016082763672,8.002197265625,288.6512451171875,7.994023323059082
272.0,22.5,6.3998918533325195,61.712398529052734,8.002197265625,288.69232177734375,7.994023323059082
273.0,22.5,6.3998637199401855,61.81534194946289,8.002197265625,288.7315673828125,7.994023323059082
274.0,22.5,6.399864673614502,61.9189567565918,8.002197265625,288.76904296875,7.994023323059082
275.0,22.5,6.3998799324035645,62.0232048034668,8.002197265625,288.8047180175781,7.994023323059082
276.0,22.5,6.399862289428711,62.128055572509766,8.002197265625,288.8385314941406,7.994023323059082
277.0,22.5,6.399873733520508,62.233489990234375,8.002197265625,288.87054443359375,7.994023323059082
278.0,22.5,6.399871826171875,62.33946228027344,8.002197265625,288.90069580078125,7.994023323059082
279.0,22.5,6.3998918533325195,62.44594192504883,8.002197265625,288.92901611328125,7.994023323059082
280.0,22.5,6.399882793426514,62.55290603637695,8.002197265625,288.9554443359375,7.994023323059082
281.0,22.5,6.399883270263672,62.660308837890625,8.002197265625,288.9800109863281,7.994023323059082
282.0,22.5,6.399869918823242,62.76812744140625,8.002197265625,289.002685546875,7.994023323059082
283.0,22.5,6.399878978729248,62.87632751464844,8.002197265625,289.02349853515625,7.994023323059082
284.0,22.5,6.399888038635254,62.98487091064453,8.002197265625,289.04241943359375,7.994023323059082
285.0,22.5,6.39987325668335,63.09372329711914,8.002197265625,289.0594177246094,7.994023323059082
286.0,22.5,6.399867057800293,63.20286178588867,8.002197265625,289.07452392578125,7.994023323059082
287.0,22.5,6.399876117706299,63.31224822998047,8.002197265625,289.0877380371094,7.994023323059082
288.0,22.5,6.39987325668335,63.42184829711914,8.002197265625,289.0990295410156,7.994023323059082
289.0,22.5,6.399863243103027,63.53162384033203,8.002197265625,289.1083984375,7.994023323059082
290.0,22.5,6.399877548217773,63.64155197143555,8.002197265625,289.1158752441406,7.994023323059082
291.0,22.5,6.3998589515686035,63.7515869140625,8.002197265625,289.12139892578125,7.994023323059082
